"CountyName","SiteName","Count","Date","Accepted"
"Caddo","718","4392","2003-10-22 00:00:00.000","1"
"Caddo","719","1993","1999-06-14 00:00:00.000","1"
"Caddo","719","1825","2003-10-22 00:00:00.000","1"
"Caddo","720","4922","1999-06-14 00:00:00.000","1"
"Caddo","720","12706","2003-12-03 00:00:00.000","1"
"Caddo","721","4620","1999-06-14 00:00:00.000","1"
"Caddo","721","5131","2003-10-22 00:00:00.000","1"
"Caddo","723","12745","1999-06-14 00:00:00.000","1"
"Caddo","723","12833","2003-10-21 00:00:00.000","1"
"Caddo","724","15582","1999-06-14 00:00:00.000","1"
"Caddo","724","14536","2003-10-22 00:00:00.000","1"
"Caddo","726","5056","1999-06-14 00:00:00.000","1"
"Caddo","726","6727","2003-10-21 00:00:00.000","1"
"Caddo","727","5258","1999-06-14 00:00:00.000","1"
"Caddo","727","6092","2003-10-21 00:00:00.000","1"
"Caddo","728","10216","1999-06-14 00:00:00.000","1"
"Caddo","728","9840","2003-10-21 00:00:00.000","1"
"Caddo","722","14506","2003-12-03 00:00:00.000","1"
"Caddo","544","732","2005-09-12 00:00:00.000","1"
"Caddo","539","238","2005-09-12 00:00:00.000","1"
"Caddo","538","194","2005-09-12 00:00:00.000","1"
"Caddo","537","125","2005-09-12 00:00:00.000","1"
"Caddo","536","805","2005-09-12 00:00:00.000","1"
"Caddo","572","622","2005-09-12 00:00:00.000","1"
"Caddo","547","161","2005-09-12 00:00:00.000","1"
"Caddo","548","28","2005-09-12 00:00:00.000","1"
"Caddo","567","51","2005-09-15 00:00:00.000","1"
"Caddo","557","105","2005-09-12 00:00:00.000","1"
"Caddo","558","289","2005-09-12 00:00:00.000","1"
"Caddo","550","125","2005-09-12 00:00:00.000","1"
"Caddo","551","216","2005-09-12 00:00:00.000","1"
"Caddo","559","1124","2005-09-14 00:00:00.000","1"
"Caddo","560","79","2005-09-14 00:00:00.000","1"
"Caddo","561","27","2005-09-14 00:00:00.000","-1"
"Caddo","562","511","2005-09-14 00:00:00.000","1"
"Caddo","556","492","2005-09-14 00:00:00.000","1"
