"CountyName","SiteName","Count","Date","Accepted"
"Bryan","507","830","2001-08-06 00:00:00.000","1"
"Bryan","507","601","2003-11-03 00:00:00.000","1"
"Bryan","507","471","2005-04-18 00:00:00.000","1"
"Bryan","507","484","2005-04-27 00:00:00.000","1"
"Bryan","507","402","2008-03-26 00:00:00.000","1"
"Bryan","507","198","2010-06-02 00:00:00.000","1"
"Bryan","508","834","1997-04-28 00:00:00.000","1"
"Bryan","508","728","1999-05-17 00:00:00.000","1"
"Bryan","508","628","2001-07-23 00:00:00.000","1"
"Bryan","508","745","2003-11-03 00:00:00.000","1"
"Bryan","508","1288","2005-04-11 00:00:00.000","1"
"Bryan","508","944","2008-03-24 00:00:00.000","1"
"Bryan","508","794","2010-05-26 00:00:00.000","1"
"Bryan","509","461","1997-04-28 00:00:00.000","1"
"Bryan","509","641","1999-05-17 00:00:00.000","1"
"Bryan","509","690","2001-07-23 00:00:00.000","1"
"Bryan","509","963","2003-07-09 00:00:00.000","1"
"Bryan","509","925","2005-04-11 00:00:00.000","1"
"Bryan","509","769","2008-03-24 00:00:00.000","1"
"Bryan","509","750","2010-05-26 00:00:00.000","1"
"Bryan","51","30800","2007-04-04 00:00:00.000","1"
"Bryan","51","32497","2007-08-07 00:00:00.000","1"
"Bryan","51","29251","2007-12-12 00:00:00.000","1"
"Bryan","51","32721","2010-04-21 00:00:00.000","1"
"Bryan","51","32533","2010-08-02 00:00:00.000","1"
"Bryan","51","33560","2013-02-06 00:00:00.000","1"
"Bryan","51","34264","2013-07-22 00:00:00.000","1"
"Bryan","51","17789","2013-07-30 00:00:00.000","-1"
"Bryan","51","31263","2013-11-18 00:00:00.000","1"
"Bryan","510","123","1997-03-24 00:00:00.000","1"
"Bryan","510","1466","1999-05-17 00:00:00.000","1"
"Bryan","510","1267","2001-11-13 00:00:00.000","1"
"Bryan","510","1196","2003-07-16 00:00:00.000","1"
"Bryan","510","1588","2005-04-11 00:00:00.000","1"
"Bryan","510","744","2008-03-24 00:00:00.000","1"
"Bryan","510","117","2010-05-24 00:00:00.000","-1"
"Bryan","511","382","1997-05-01 00:00:00.000","1"
"Bryan","511","1011","1999-05-26 00:00:00.000","1"
"Bryan","511","673","2001-07-23 00:00:00.000","1"
"Bryan","511","526","2003-11-03 00:00:00.000","1"
"Bryan","511","911","2005-04-11 00:00:00.000","1"
"Bryan","511","621","2008-03-24 00:00:00.000","1"
"Bryan","511","885","2010-05-24 00:00:00.000","1"
"Bryan","512","765","1997-05-01 00:00:00.000","1"
"Bryan","512","1751","1999-05-26 00:00:00.000","1"
"Bryan","512","1761","2001-07-25 00:00:00.000","1"
"Bryan","512","1874","2003-07-09 00:00:00.000","1"
"Bryan","512","1422","2005-04-12 00:00:00.000","1"
"Bryan","512","755","2008-03-24 00:00:00.000","-1"
